"name_href","name","muscle_targeted_href","muscle_targeted","rating","image_src","image_href","image"
"http://www.bodybuilding.com/exercises/detail/view/name/34-sit-up","3/4 Sit-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2001/Male/t/2001_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/34-sit-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/ab-crunch-machine","Ab Crunch Machine","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/225/Male/t/225_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/ab-crunch-machine",""
"http://www.bodybuilding.com/exercises/detail/view/name/ab-roller","Ab Roller","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/110/Male/t/110_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/ab-roller",""
"http://www.bodybuilding.com/exercises/detail/view/name/advanced-kettlebell-windmill","Advanced Kettlebell Windmill","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/502/Male/t/502_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/advanced-kettlebell-windmill",""
"http://www.bodybuilding.com/exercises/detail/view/name/air-bike","Air Bike","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.9","http://www.bodybuilding.com/exercises/exerciseImages/sequences/209/Male/t/209_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/air-bike",""
"http://www.bodybuilding.com/exercises/detail/view/name/alternate-heel-touchers","Alternate Heel Touchers","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/105/Male/t/105_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/alternate-heel-touchers",""
"http://www.bodybuilding.com/exercises/detail/view/name/barbell-ab-rollout","Barbell Ab Rollout","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/207/Male/t/207_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/barbell-ab-rollout",""
"http://www.bodybuilding.com/exercises/detail/view/name/barbell-ab-rollout-on-knees","Barbell Ab Rollout - On Knees","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/206/Male/t/206_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/barbell-ab-rollout-on-knees",""
"http://www.bodybuilding.com/exercises/detail/view/name/barbell-rollout-from-bench","Barbell Rollout from Bench","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1961/Male/t/1961_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/barbell-rollout-from-bench",""
"http://www.bodybuilding.com/exercises/detail/view/name/barbell-side-bend","Barbell Side Bend","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/87/Male/t/87_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/barbell-side-bend",""
"http://www.bodybuilding.com/exercises/detail/view/name/bent-press","Bent Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","6.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/196/Male/t/196_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/bent-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/bent-knee-hip-raise","Bent-Knee Hip Raise","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/118/Male/t/118_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/bent-knee-hip-raise",""
"http://www.bodybuilding.com/exercises/detail/view/name/bosu-ball-cable-crunch-with-side-bends","Bosu Ball Cable Crunch With Side Bends","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/932/Male/t/932_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/bosu-ball-cable-crunch-with-side-bends",""
"http://www.bodybuilding.com/exercises/detail/view/name/bottoms-up","Bottoms Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2021/Male/t/2021_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/bottoms-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/butt-ups","Butt-Ups","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/127/Male/t/127_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/butt-ups",""
"http://www.bodybuilding.com/exercises/detail/view/name/cable-tuck-reverse-crunch","Cable Tuck Reverse Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/941/Male/t/941_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cable-tuck-reverse-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/cable-crunch","Cable Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/163/Male/t/163_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cable-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/cable-judo-flip","Cable Judo Flip","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","5.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/939/Male/t/939_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cable-judo-flip",""
"http://www.bodybuilding.com/exercises/detail/view/name/cable-reverse-crunch","Cable Reverse Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/938/Male/t/938_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cable-reverse-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/cable-russian-twists","Cable Russian Twists","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/940/Male/t/940_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cable-russian-twists",""
"http://www.bodybuilding.com/exercises/detail/view/name/cable-seated-crunch","Cable Seated Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/316/Male/t/316_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cable-seated-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/cocoons","Cocoons","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2011/Male/t/2011_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cocoons",""
"http://www.bodybuilding.com/exercises/detail/view/name/cross-body-crunch","Cross-Body Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/124/Male/t/124_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/cross-body-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/crunch-hands-overhead","Crunch - Hands Overhead","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/113/Male/t/113_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/crunch-hands-overhead",""
"http://www.bodybuilding.com/exercises/detail/view/name/crunch-legs-on-exercise-ball","Crunch - Legs On Exercise Ball","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/116/Male/t/116_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/crunch-legs-on-exercise-ball",""
"http://www.bodybuilding.com/exercises/detail/view/name/crunches","Crunches","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/102/Male/t/102_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/crunches",""
"http://www.bodybuilding.com/exercises/detail/view/name/dead-bug","Dead Bug","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2733/Male/t/2733_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dead-bug",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-crunch","Decline Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/193/Male/t/193_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-oblique-crunch","Decline Oblique Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/211/Male/t/211_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-oblique-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/decline-reverse-crunch","Decline Reverse Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/194/Male/t/194_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/decline-reverse-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/double-kettlebell-windmill","Double Kettlebell Windmill","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","3.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/508/Male/t/508_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/double-kettlebell-windmill",""
"http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-side-bend","Dumbbell Side Bend","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/88/Male/t/88_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/dumbbell-side-bend",""
"http://www.bodybuilding.com/exercises/detail/view/name/elbow-to-knee","Elbow to Knee","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2031/Male/t/2031_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/elbow-to-knee",""
"http://www.bodybuilding.com/exercises/detail/view/name/exercise-ball-crunch","Exercise Ball Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/117/Male/t/117_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/exercise-ball-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/exercise-ball-pull-in","Exercise Ball Pull-In","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/121/Male/t/121_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/exercise-ball-pull-in",""
"http://www.bodybuilding.com/exercises/detail/view/name/flat-bench-leg-pull-in","Flat Bench Leg Pull-In","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/94/Male/t/94_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/flat-bench-leg-pull-in",""
"http://www.bodybuilding.com/exercises/detail/view/name/flat-bench-lying-leg-raise","Flat Bench Lying Leg Raise","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/90/Male/t/90_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/flat-bench-lying-leg-raise",""
"http://www.bodybuilding.com/exercises/detail/view/name/frog-sit-ups","Frog Sit-Ups","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/295/Male/t/295_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/frog-sit-ups",""
"http://www.bodybuilding.com/exercises/detail/view/name/gorilla-chincrunch","Gorilla Chin/Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/183/Male/t/183_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/gorilla-chincrunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/medicine-ball-full-twist","Medicine Ball Full Twist","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/802/Male/t/802_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/medicine-ball-full-twist",""
"http://www.bodybuilding.com/exercises/detail/view/name/hanging-leg-raise","Hanging Leg Raise","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/222/Male/t/222_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/hanging-leg-raise",""
"http://www.bodybuilding.com/exercises/detail/view/name/hanging-pike","Hanging Pike","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/233/Male/t/233_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/hanging-pike",""
"http://www.bodybuilding.com/exercises/detail/view/name/jackknife-sit-up","Jackknife Sit-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/91/Male/t/91_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/jackknife-sit-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/one-arm-medicine-ball-slam","One-Arm Medicine Ball Slam","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2081/Male/t/2081_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/one-arm-medicine-ball-slam",""
"http://www.bodybuilding.com/exercises/detail/view/name/janda-sit-up","Janda Sit-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/202/Male/t/202_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/janda-sit-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/kettlebell-figure-8","Kettlebell Figure 8","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/548/Male/t/548_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/kettlebell-figure-8",""
"http://www.bodybuilding.com/exercises/detail/view/name/kettlebell-pass-between-the-legs","Kettlebell Pass Between The Legs","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","6.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/524/Male/t/524_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/kettlebell-pass-between-the-legs",""
"http://www.bodybuilding.com/exercises/detail/view/name/kettlebell-windmill","Kettlebell Windmill","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","6.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/533/Male/t/533_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/kettlebell-windmill",""
"http://www.bodybuilding.com/exercises/detail/view/name/kneehip-raise-on-parallel-bars","Knee/Hip Raise On Parallel Bars","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/340/Male/t/340_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/kneehip-raise-on-parallel-bars",""
"http://www.bodybuilding.com/exercises/detail/view/name/kneeling-cable-crunch-with-alternating-oblique-twists","Kneeling Cable Crunch With Alternating Oblique Twists","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/937/Male/t/937_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/kneeling-cable-crunch-with-alternating-oblique-twists",""
"http://www.bodybuilding.com/exercises/detail/view/name/landmine-180s","Landmine 180's","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/1751/Male/t/1751_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/landmine-180s",""
"http://www.bodybuilding.com/exercises/detail/view/name/leg-pull-in","Leg Pull-In","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/95/Male/t/95_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/leg-pull-in",""
"http://www.bodybuilding.com/exercises/detail/view/name/lower-back-curl","Lower Back Curl","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","6.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/602/Male/t/602_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/lower-back-curl",""
"http://www.bodybuilding.com/exercises/detail/view/name/oblique-crunches","Oblique Crunches","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/104/Male/t/104_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/oblique-crunches",""
"http://www.bodybuilding.com/exercises/detail/view/name/seated-overhead-stretch","Seated Overhead Stretch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/406/Male/t/406_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/seated-overhead-stretch",""
"http://www.bodybuilding.com/exercises/detail/view/name/oblique-crunches-on-the-floor","Oblique Crunches - On The Floor","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/122/Male/t/122_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/oblique-crunches-on-the-floor",""
"http://www.bodybuilding.com/exercises/detail/view/name/one-arm-high-pulley-cable-side-bends-","One-Arm High-Pulley Cable Side Bends","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/933/Male/t/933_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/one-arm-high-pulley-cable-side-bends-",""
"http://www.bodybuilding.com/exercises/detail/view/name/otis-up","Otis-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2071/Male/t/2071_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/otis-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/overhead-stretch","Overhead Stretch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","3.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/432/Male/t/432_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/overhead-stretch",""
"http://www.bodybuilding.com/exercises/detail/view/name/pallof-press","Pallof Press","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.8","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2713/Male/t/2713_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/pallof-press",""
"http://www.bodybuilding.com/exercises/detail/view/name/pallof-press-with-rotation","Pallof Press With Rotation","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/934/Male/t/934_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/pallof-press-with-rotation",""
"http://www.bodybuilding.com/exercises/detail/view/name/plank","Plank","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/908/Male/t/908_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/plank",""
"http://www.bodybuilding.com/exercises/detail/view/name/plate-twist","Plate Twist","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","9.0","http://www.bodybuilding.com/exercises/exerciseImages/sequences/106/Male/t/106_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/plate-twist",""
"http://www.bodybuilding.com/exercises/detail/view/name/press-sit-up","Press Sit-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.5","http://www.bodybuilding.com/exercises/exerciseImages/sequences/203/Male/t/203_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/press-sit-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/supine-one-arm-overhead-throw","Supine One-Arm Overhead Throw","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/839/Male/t/839_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/supine-one-arm-overhead-throw",""
"http://www.bodybuilding.com/exercises/detail/view/name/reverse-crunch","Reverse Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/119/Male/t/119_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/reverse-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/rope-crunch","Rope Crunch","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.7","http://www.bodybuilding.com/exercises/exerciseImages/sequences/888/Male/t/888_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/rope-crunch",""
"http://www.bodybuilding.com/exercises/detail/view/name/suspended-fallout","Suspended Fallout","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","","http://www.bodybuilding.com/exercises/exerciseImages/sequences/2723/Male/t/2723_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/suspended-fallout",""
"http://www.bodybuilding.com/exercises/detail/view/name/russian-twist","Russian Twist","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/208/Male/t/208_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/russian-twist",""
"http://www.bodybuilding.com/exercises/detail/view/name/scissor-kick","Scissor Kick","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/120/Male/t/120_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/scissor-kick",""
"http://www.bodybuilding.com/exercises/detail/view/name/seated-barbell-twist","Seated Barbell Twist","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","5.1","http://www.bodybuilding.com/exercises/exerciseImages/sequences/89/Male/t/89_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/seated-barbell-twist",""
"http://www.bodybuilding.com/exercises/detail/view/name/seated-flat-bench-leg-pull-in","Seated Flat Bench Leg Pull-In","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.4","http://www.bodybuilding.com/exercises/exerciseImages/sequences/93/Male/t/93_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/seated-flat-bench-leg-pull-in",""
"http://www.bodybuilding.com/exercises/detail/view/name/seated-leg-tucks","Seated Leg Tucks","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","6.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/290/Male/t/290_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/seated-leg-tucks",""
"http://www.bodybuilding.com/exercises/detail/view/name/side-bridge","Side Bridge","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/249/Male/t/249_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/side-bridge",""
"http://www.bodybuilding.com/exercises/detail/view/name/side-jackknife","Side Jackknife","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","7.2","http://www.bodybuilding.com/exercises/exerciseImages/sequences/123/Male/t/123_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/side-jackknife",""
"http://www.bodybuilding.com/exercises/detail/view/name/sit-up","Sit-Up","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.3","http://www.bodybuilding.com/exercises/exerciseImages/sequences/217/Male/t/217_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/sit-up",""
"http://www.bodybuilding.com/exercises/detail/view/name/sledgehammer-swings","Sledgehammer Swings","http://www.bodybuilding.com/exercises/finder/lookup/filter/muscle/id/13/muscle/abdominals","Abdominals","8.6","http://www.bodybuilding.com/exercises/exerciseImages/sequences/916/Male/t/916_1.jpg","http://www.bodybuilding.com/exercises/detail/view/name/sledgehammer-swings",""
